user_id,crop_id,rating,state,soil_quality,rainfall,yield
49,5,1,State4,1.4949813693250928,106.64178287982779,703.0224203512225
27,6,1,State3,1.0272326607539126,102.86072450075193,862.2823950726746
42,4,5,State3,0.8918582964090789,103.99288372280905,916.5415786375995
28,19,1,State4,1.1591137644695264,113.30546533199359,1163.3677419264504
16,20,4,State4,0.6088933139810391,122.7217306929123,1118.9529829553862
15,1,2,State4,1.1365386467533543,94.54433426368679,1167.2442157750004
47,20,5,State2,0.998236000499273,107.1602595960471,852.1962206002064
44,17,3,State4,0.9066740699985831,104.39482312502469,1028.3101558158687
3,12,4,State1,1.453020021178899,105.66421759493409,515.3907001996932
37,15,5,State3,1.0225397167320533,105.88896496698975,1085.7840796361977
7,1,1,State2,0.7191174794699384,123.85755016847259,1122.1795347801594
21,14,1,State4,0.9589634793772986,93.1048469726606,929.6749664278152
9,6,1,State2,1.4193874045726727,77.11396145194476,1059.0859623443564
39,5,1,State4,0.6760954713305947,89.53189347076169,697.0151449259895
18,11,3,State2,0.7139570386882369,111.35900400303107,839.7866019200352
4,4,4,State3,0.5130295677570837,100.34994262970766,1153.0898476864552
25,13,2,State3,0.5141900493957672,92.98600989257505,1102.2506557079148
14,11,3,State1,1.3293916269585124,83.85254097385537,917.6290977910464
50,3,3,State1,1.2321226068429558,103.31929182595799,1162.2724634809422
9,1,2,State4,0.8550410564519583,109.66759412910713,1027.659623359982
26,6,2,State3,1.1983111572275726,104.58808082644042,899.1558072155681
2,18,1,State2,0.8952059263099702,96.2000450326758,963.4345378793413
20,10,3,State2,1.4528967959978276,102.19961926446193,908.9164617376929
28,5,5,State2,1.467052681426035,102.11264449836123,763.2448098362944
47,10,2,State1,0.8927937758093434,102.84545396826493,1251.3371611804203
7,12,2,State2,1.354221906340868,82.2354257347132,886.3951133414818
44,2,4,State1,1.273089041697466,102.95989525922317,833.5278571406177
8,13,5,State1,0.8099999371717893,93.39105297300708,694.1303358973282
47,8,5,State4,0.732039828901106,115.60927909014639,472.80642648217463
35,2,2,State2,0.9582346503928338,101.99377962625411,1140.2993736237975
14,20,1,State2,1.2813488406144062,112.53218832734338,1158.7217374072425
17,1,4,State3,1.4601677847287453,95.47327919425372,1238.6077169189416
36,5,5,State4,1.2635790688665725,96.01429243582812,970.1921367659636
50,9,2,State3,1.35520698501837,122.41376869384499,935.601494541281
40,17,5,State4,1.1030643061705165,106.54502782623263,898.4553773393718
4,9,4,State2,1.3354078308421258,89.28228201391391,916.6884740323594
2,11,4,State1,1.2844208580034175,113.45461657930711,1223.9580701480375
6,15,3,State1,0.8769855419262801,92.00042899858194,994.6969502542083
42,6,2,State1,1.051990302120721,103.38547206717284,1075.6141592002805
4,3,4,State1,1.3047531219896948,127.55011946289108,911.5986336079193
29,17,3,State1,0.5460567341899564,78.53076418542918,1264.1695812441415
18,5,3,State3,1.30807928235583,97.36327117350196,619.0522241130521
26,12,5,State4,0.6778881240490234,106.12407461353045,755.8951650563909
44,18,5,State2,1.014683617121439,111.47047501997011,1075.9421048469117
34,14,3,State3,1.3082754395559375,81.38149138958691,1350.1221502461872
10,11,5,State4,0.7538210781566949,76.96314597137473,954.979960048246
36,9,4,State1,0.745807439306153,116.36124027985639,831.5258388545312
14,2,1,State4,0.9027643984622519,89.19377714794244,1200.1325410316688
31,12,4,State4,1.3946427975776345,88.56576238004027,1064.73968840298
48,3,3,State1,0.5004427814372079,123.2537450915825,1258.042762398849
15,3,3,State1,1.401383096641935,101.04553472097734,741.9297830511316
8,1,4,State1,0.6538070246416078,101.14357341522361,1242.3336972021852
14,8,5,State2,1.490086376067482,97.30300832272701,690.3085086463457
23,8,5,State1,1.4548469930384682,81.64026899885245,942.3655707690266
40,11,3,State2,0.9946751895912833,110.13545424091582,1082.5565505647853
21,9,2,State1,1.012720247812628,106.14175782888435,1037.2026756398188
16,5,5,State2,0.9815493402758543,102.53036988009148,1212.1184671964734
45,14,4,State4,1.1354436456595227,98.25515441085614,634.6679965981552
18,3,5,State3,0.590721702234931,95.6152052599257,1028.2014959398073
47,5,4,State4,0.5326179483415665,113.68725084321122,1239.9284065567895
24,5,3,State4,0.5577029284158989,97.88060405190858,1011.8588454144193
26,19,5,State1,0.9443653492415144,99.03908442199166,771.5320640466596
25,14,4,State2,0.7755479392194834,107.9483973232566,1201.5014789653305
45,4,3,State3,1.1220395623709938,103.11941396020579,870.3379459712609
41,13,2,State1,1.4924422893747789,124.63414086310658,835.1353975874243
29,10,4,State1,0.8863231730764659,73.57949833790043,809.9728494232986
15,18,2,State1,1.0738412541045133,104.49861157550895,960.2629774102074
45,8,2,State4,0.9156038959073355,89.41591329291747,1036.6120440745742
1,8,1,State2,1.3472716677218592,85.86870197867606,746.1799890593841
25,7,5,State2,1.402236403462238,93.14403690933479,787.2708246540112
7,8,4,State3,1.37735561220526,100.82019112722642,861.1034248275564
9,14,2,State2,1.4743722386792575,101.48603613885115,809.0022704226719
24,19,1,State2,0.5275191851404153,77.24040676482261,1007.351645309886
1,6,3,State1,1.3398161621455311,91.88374255483271,1072.2443192801761
44,1,4,State1,1.2517721730390932,104.21832327214689,1044.7747620533187
8,15,2,State4,0.7286944094003648,86.84604323824519,1045.0663777495606
24,1,5,State1,1.4563200933875275,83.27824142925226,1334.1983430577222
11,17,1,State1,0.6481779282299455,66.15801538760584,1084.736719925431
17,1,2,State1,1.1795499271339085,90.05209827436963,1156.7928495778494
8,15,5,State1,0.7248902168159125,82.7555620157378,917.0768500446054
35,2,2,State4,0.9313806487740747,85.24100675334913,1188.8012285322982
35,14,4,State1,1.219159896944569,95.92269545080521,907.5294952413356
33,8,4,State3,1.0633246420330467,91.00256685185653,1082.289665517718
5,8,4,State3,0.9275018313281117,82.5064315921104,725.7266263635236
42,19,1,State3,0.8263384309319872,68.2623765215016,1033.2468263976243
39,7,4,State3,1.3396596557087903,104.53466957721464,804.9239529661324
41,19,5,State1,0.6438143503148137,111.2924082071271,1187.2071308967816
28,6,2,State3,0.9301028765298001,94.0488253150844,1175.175292399757
7,6,3,State1,1.403757571775142,96.01336455318584,906.6745224881814
9,3,5,State4,1.3458495504599677,100.04215773529185,1409.9149857249079
8,7,5,State3,0.9009417624730467,123.68175364918378,942.824340761305
12,19,4,State2,1.2631083636013083,76.48438309261343,677.5962198654945
34,8,1,State3,1.3231608307088591,93.78265411191146,844.176405927464
33,10,2,State3,1.3888874240036297,74.1704055380092,791.1717955284298
48,20,1,State1,1.0445057690492279,105.43477688103339,1075.9204203572508
23,15,2,State3,0.7044608860547118,97.84062409317983,752.9273946655095
24,15,2,State2,0.7553090765039316,103.04488169404117,892.1571968387509
37,1,1,State1,0.7956946740416042,102.29683843886615,1062.910434107354
35,20,5,State1,1.0938024808096154,114.86062380555273,1027.7291789423605
44,7,2,State4,0.5328096241286084,108.07199446852698,997.4712375316441
40,4,1,State4,1.1360424687799684,112.45761936490132,1025.2001038088135
22,6,2,State3,0.864354238428232,84.01697965154584,925.8999804984691
27,1,3,State4,0.7952418024896422,117.89756297462716,679.2495888667339
35,5,5,State4,1.3794965707281264,89.16455890766501,920.632355851071
1,1,4,State4,0.9600023955807989,90.0269568606403,1093.7499568630572
35,4,2,State1,0.5950530455326928,104.06263866029492,972.6130022781191
37,2,3,State1,1.326746768026247,104.52877394573915,1078.2976746261002
47,10,4,State1,0.5476412574365066,83.92214796651282,882.6433940981029
14,5,4,State4,1.2267492241681968,97.40081062339155,1198.8672159755856
3,10,2,State1,1.2739062217706651,122.32352975304214,488.7364265057332
1,1,1,State4,0.8526026059288582,77.97495157698857,1028.288102584671
5,6,2,State1,1.3247878562777866,122.27828861519089,1269.7760694242556
26,13,3,State1,1.0156594058564534,96.37452322875265,1299.5397032082926
14,15,4,State2,0.9632936532727968,64.9336774984727,953.6347661515049
39,4,2,State3,0.5454032814686925,79.49902399775641,734.7603688714232
27,13,1,State4,0.7900291936489059,85.54783693397209,1273.2945684686717
9,20,2,State2,1.4310099708852997,90.64106048825886,989.6269666388879
15,15,5,State1,0.8918239632835,98.42930112061993,968.2060921460238
15,8,1,State4,1.0467005205567683,59.44779805357642,821.4290718244539
26,5,3,State1,1.0320216789842518,102.8020658871648,750.0225038283486
42,15,4,State3,1.0904310898226934,84.17364237512673,1112.7726337848708
13,4,2,State2,0.5613309556432826,120.85783857401589,1133.9742909517322
32,12,1,State3,0.8621762547987283,95.94734918884038,1040.3088003598843
39,13,5,State2,1.2231282738825542,114.14269257599095,847.1908436812314
49,2,1,State1,0.7005602510729829,116.6552346987144,787.00023497817
32,19,5,State3,0.7035783775463604,116.24909865199325,713.5502689560215
4,19,3,State3,0.5100906066890247,91.50389885556271,887.8909647844054
30,4,4,State1,0.9374819266082097,91.31199763418014,798.8292870502072
37,4,3,State3,1.382734380673422,96.62540051067528,658.1380609417909
23,11,2,State4,0.551900943587309,109.54356063068388,1130.2690024706096
39,5,1,State2,0.6911187094960026,92.33957095368756,736.1872277030066
45,20,5,State2,0.8100845383427551,98.21106289614629,1196.7845362861467
15,11,5,State2,1.231724736564213,104.10390724509175,1078.8143420226927
43,10,1,State4,1.1406355928025866,86.426621109282,1058.86823752368
29,8,1,State2,0.915943904581855,85.47837567506323,1333.0618092120183
36,6,2,State1,1.2590689392583756,97.62604177894015,742.8394731870951
13,6,3,State3,1.109631011656902,99.61268222427462,1174.7543992097592
32,8,5,State4,1.396040799657219,106.50828220002465,940.4714853957141
7,15,2,State2,1.318026749138693,110.07829862427334,1514.214031325908
22,14,3,State1,0.7528136060892006,83.51405769142528,923.8411137721581
28,11,2,State3,0.7714385776342002,87.81872602084653,891.5383327748764
2,12,5,State3,0.6253564757923856,85.43871568655346,1085.1071549714532
42,13,1,State4,0.8369647257174565,121.18671102387133,958.2182935582721
45,8,1,State4,1.4995439187190942,98.19594114696197,848.3074075400261
6,18,3,State4,0.905751168615061,100.24193942867531,805.9446432128325
28,1,4,State1,0.7204884346891064,100.8666154602027,1291.6408976774806
28,15,3,State1,1.2624828844755531,89.2649497942354,767.3076736200017
44,8,4,State4,1.042471003462656,123.46404278419045,1044.6175120761
44,11,2,State2,0.6496014495269525,106.16539982228092,1211.2368279252191
20,12,2,State3,0.8806896811608658,100.59385794666923,1220.8989970885266
30,12,5,State3,0.9144697155393433,83.4211536827415,879.669519563712
11,4,4,State1,1.2538297005692187,82.57101262515633,958.7630398748474
28,16,5,State3,0.5206713688919045,95.36638702591347,919.9612997971254
25,4,1,State2,0.7690196467983105,89.50012309642256,692.996247466825
39,5,4,State3,1.017596301315522,83.98833481680172,1107.503476604023
33,5,3,State1,0.7688467424528433,94.43562970642667,1007.7007291269617
1,8,1,State1,1.1284340474189989,96.75357957586166,1288.1170161203759
27,10,1,State2,0.9818674792746166,102.12678130690405,835.3589805397154
13,17,3,State2,0.8617102548595806,92.44120792938605,1217.7393117235392
41,9,1,State3,1.4492086268705122,84.88598958009953,1231.8468300568409
3,19,4,State3,1.1321594991864574,85.4061867101313,1009.4143373615775
39,14,5,State1,0.6299413722679412,118.19459093839282,565.8276858332662
6,8,1,State2,1.0600916974433954,81.22363470457387,897.486468511142
8,9,4,State2,1.2807318532009009,105.44773447436906,1357.1742248608234
27,11,2,State2,1.2084896974927974,107.79319494661594,1059.411154298382
9,1,4,State3,0.6720892292952594,98.18086786246496,1138.6799411743773
37,14,5,State2,1.4724199990401035,126.51743587607768,982.1666836730063
33,5,4,State1,0.948813645746606,107.52578489541548,955.3114180273743
42,14,3,State1,0.6590250037402613,127.64354572456976,626.5310862600987
44,4,5,State3,0.6801957541281479,90.23403997127691,1158.9478434110615
24,1,2,State4,0.5982349921890805,90.49081885159872,1215.9362409444752
15,19,3,State3,1.3035181084349343,107.91305738020023,809.8275429066623
32,8,4,State4,0.6220304943218486,96.07801544021196,964.2289756983386
32,15,5,State2,0.6251252571417469,125.28498137338026,937.2517445291419
24,15,2,State3,1.3504716147608375,105.12550575446406,1084.0306587972573
41,9,3,State1,0.8446040844475596,84.33138670214926,891.127283698181
49,9,2,State2,0.5308579043080724,73.94775387183961,1186.2681846366004
49,10,4,State1,0.5518952995184109,98.82642111485103,1014.2648632248978
12,20,2,State2,0.6421704467038956,98.6631530570015,490.11538888306046
39,9,1,State3,0.7133933479756895,104.70648884962581,1088.5440550385285
2,3,3,State4,1.1651461942384054,118.16035860633855,1199.270197518157
3,20,2,State2,0.6573262800018282,116.1866995599089,769.5876679470123
49,11,4,State4,0.618874391177072,91.31648451495352,1081.745386994915
37,6,4,State2,1.264719141476279,80.59270897293368,1365.991933950842
49,2,2,State1,1.1710552838599144,81.48818297486395,1022.4132750356478
17,7,4,State1,0.9353242214552362,88.94797442017932,1228.3257728658978
49,18,5,State2,1.0493097714801038,94.49902677941472,911.569005952696
2,2,5,State4,0.8119840203264185,104.5759320844775,996.4071423085687
2,17,5,State3,0.9825004202353607,87.98548604656031,959.0757424147309
28,11,1,State3,1.0066726489827458,104.20587956669972,922.5759147304886
23,12,2,State1,0.8872372711780959,105.43060218788578,970.4555909833848
37,19,1,State3,1.4065722106721628,102.15015823893835,673.8636438151366
32,7,4,State1,0.5160618649810061,83.07065504480957,933.8239731233407
33,20,1,State3,1.282171263091246,107.01740087853938,1267.561291085357
1,6,4,State2,0.6243828312413243,131.21904443150083,807.2619886296334
19,1,4,State1,1.2975473605371994,103.68845240369357,786.7733457053379
2,17,3,State1,1.1159119156767212,55.703873490230954,1012.242474278951
44,11,5,State2,1.3432780909364024,118.61319358070354,1022.2366286714489
26,18,4,State1,0.5975143256408975,89.4587833495092,1075.4929438107972
32,17,3,State3,1.058980634099774,133.98569035743537,977.2522853630722
6,7,5,State3,1.001087880262197,101.74545177048941,1014.3728328916667
32,17,4,State1,1.2061931829633585,74.72948959021261,929.8230452742001
4,20,4,State3,1.0342905518936758,69.02953765061872,744.8407689400071
11,9,1,State4,1.040734567133104,123.09611144013817,985.7216263378698
17,17,1,State1,0.9295959435760647,116.58857478875909,1144.9193992884927
38,20,5,State2,0.8088344240073408,133.39028328650033,1103.010925270467
24,8,4,State4,0.9822643612521922,100.16386728360332,651.1515746121426
5,17,2,State1,0.6184923587684006,99.15205174930479,1050.3850726618166
34,7,1,State2,1.4615133389830848,94.25921811762164,821.4460948285662
6,1,5,State3,1.2144107636265984,90.1256463811117,1278.4328010442764
22,13,4,State2,1.452467116687847,94.11355668313277,1065.253956585676
11,19,4,State4,0.7267273823299633,103.26194998486044,1179.2567920261213
48,19,2,State3,1.3793410201765282,87.34148819631847,1004.233628882972
16,17,5,State1,1.3087899845635385,74.96065979689024,986.7890002205046
33,13,4,State3,1.1771524124576738,102.39814951021266,1299.1689835306493
9,16,1,State1,1.1250291860852057,87.00706601959853,1194.5548793250032
6,8,2,State1,0.81654966526787,51.408434125898964,1023.5717304495096
16,19,5,State2,1.3164107849650306,108.28851085985517,960.0667147725204
29,18,2,State2,1.001515461479734,83.37911442824458,658.5650548938261
3,1,1,State2,0.5708915758912854,109.92684182036102,1064.913506974828
20,14,5,State4,0.81286316085513,109.56772159773972,974.779206136057
36,19,2,State4,1.4352970985453277,104.25385017284249,1110.7912094164553
19,15,3,State2,1.3506802606048463,137.45226760534743,1171.5637683069572
26,18,1,State4,1.481905698076539,97.92922225041434,1246.5842190094495
3,2,1,State3,1.1279933826040982,95.71540648752118,1067.3985821788808
19,17,1,State3,0.747510073140412,110.25508632125376,790.7279069743589
20,18,3,State4,0.6628150496768638,99.1682895682931,570.1372898163734
32,6,3,State4,0.6869144406084616,117.40740306091014,835.0600279286417
7,19,4,State3,0.5197956583472544,80.96791138636716,1266.6976999010135
41,4,2,State1,0.8906821109859392,81.21738328803491,1364.698293859888
33,1,4,State3,0.6914276804995425,111.48714236989326,952.419849646165
40,8,2,State3,0.9116554604567024,82.52783590992095,707.8081491435298
39,7,3,State4,1.4349944318387653,109.13647909664071,870.317284999432
18,3,3,State3,0.93054020950719,105.55004269315549,1227.5611645395743
40,10,4,State4,1.3779844969848347,89.58267570958505,881.7973652945786
1,10,5,State4,1.1055047666158764,105.5075524035015,1117.8247895335028
11,19,4,State2,0.7471315546613919,81.4811133132364,1033.711660259607
28,14,2,State3,0.8558547592592114,85.00150110604449,1142.0006518074108
25,2,4,State1,0.5839195358214294,96.44218392381902,1363.6021997894077
50,1,1,State2,0.8334625935960105,101.18391728608331,1117.9562951068676
23,18,2,State4,1.1775409455035342,95.44542194518213,1029.3832553275859
31,7,2,State4,0.5721110929294352,106.49673945809667,1385.6747131617838
30,8,5,State1,0.7054014084780293,105.82699622572437,1069.9104203250122
42,1,3,State4,0.8814410414133115,122.94050212522217,841.4105005336799
35,3,2,State3,1.4820495370159625,98.57071979282493,1137.493057953897
7,8,3,State2,1.2848618229588802,117.91845146776193,1089.491108426594
16,15,4,State4,1.2334867464921038,113.8108826934084,938.4195315458801
26,5,1,State4,0.616190956525446,134.40965924939724,896.4827895067453
48,3,5,State1,1.2809958936149914,98.09112970146589,940.3481025370185
49,19,3,State3,1.2852688115160151,93.69461917820517,893.6221284996486
2,1,2,State4,1.1011026956243284,118.865413333656,946.8480362574217
1,15,3,State1,1.4903617819983719,105.78148857611893,831.4406795516277
48,8,2,State4,0.825253905924552,119.22488825175849,1077.2309376319631
12,2,3,State1,1.4412724482418517,110.7519819698425,1062.2402627917638
5,3,2,State1,1.4147311149565036,68.39856862900757,1069.0403554458937
37,14,4,State3,0.5114806597493778,105.64482665546774,987.5261321126692
32,14,2,State4,0.950116526474811,104.66823846927234,964.4673487949876
9,11,2,State3,1.4771042330515733,101.99660353695944,1288.4011595307031
41,16,1,State1,0.6031213624080758,98.01635418814925,1013.4811773675606
35,4,2,State2,1.0477846943833193,76.11784708308508,1252.7533692110953
19,20,1,State4,1.478957507041104,113.11265375857485,800.7168033667373
48,5,5,State2,1.0554954241058603,105.60652642140242,1117.8355668402758
16,14,1,State4,0.689815302972156,116.52935046096137,853.0593926679969
3,16,4,State3,1.0821832300925898,76.9186671358712,888.7696143413332
20,18,1,State3,0.7044405739495468,107.60701734317902,917.6188320144897
24,7,5,State3,1.0197042628944843,96.48010993680155,905.0802062792443
33,10,4,State3,0.574042217912348,102.15682014888294,906.0790687036299
24,7,3,State3,1.1054826692144046,96.65260548728664,1243.455017978113
11,1,3,State2,1.016789939128158,108.15411891220195,1009.0822346235279
49,19,1,State3,1.2401613687614632,97.5569031851263,1045.0110778419219
8,16,1,State1,1.130700471158785,84.22127612416466,908.5680072897101
36,19,5,State1,1.0496062685307566,101.29638128179286,1171.3878607436218
38,4,5,State2,1.1897788492481212,96.7873819429675,1071.0112556477839
40,18,2,State4,0.6439419135722309,98.74909568306674,938.2142711300523
20,2,5,State1,1.095359661258604,52.182827859397854,683.1432214746713
35,1,2,State4,0.6721106028227777,110.23954125353058,1043.2592916803742
48,15,4,State2,1.425522207851881,95.28004573979828,1115.1359045070917
25,5,1,State4,0.5683341048456042,79.77769638972602,804.2304323353308
35,20,4,State4,0.9303747496907933,113.83845275272213,940.9210762601675
25,11,5,State4,1.1957974776554448,109.54548591629396,1107.4321002921913
29,10,4,State4,0.9580222116682587,95.09019705587716,685.8143885756465
18,2,4,State2,0.5920952532329024,82.71745930719972,870.2295633180221
46,3,4,State1,1.0533790161267074,102.67046102019059,1075.3817883252802
18,12,5,State3,1.1416319088273545,101.84659126881414,1221.003687770322
2,20,4,State4,1.2037923109905075,113.86501424487673,1437.1559624542335
35,5,2,State1,0.8732598144627589,93.34396727709264,1391.730953673418
16,5,5,State1,1.0636599710287622,117.92383202297495,1028.753896463202
41,6,4,State2,0.9506864749389131,91.89620494996349,903.1546237036096
36,9,5,State1,1.1720560387522534,79.81252323186368,1184.6244535541773
33,2,3,State2,1.0835569673248187,83.01575866784079,891.2814152552685
4,12,2,State4,1.0257562195591348,99.06382691296577,847.5809430108698
33,3,4,State4,0.7495243668382486,99.01728236411901,938.94678952698
14,20,3,State3,0.5020185177482339,104.91791711126164,913.8653399645787
21,12,3,State3,0.6740816753114293,98.64438953322338,1082.5261246131752
48,17,5,State3,0.6170660414241687,114.65977774096494,879.5196755731278
20,10,3,State1,0.9490847450109468,96.08358852306135,1017.024411459563
8,14,2,State4,1.1122581507618445,70.05585602692875,1318.990690281064
7,17,2,State2,0.7130850086848082,98.18354967301309,1024.4281428148095
3,18,1,State3,1.4390570959671871,69.89831968350278,1303.3484576243554
17,19,2,State2,0.5066821292238878,104.07086471496547,1240.4113202131898
33,17,3,State2,1.2723010151653429,115.85789498477374,1118.4080473401266
48,14,2,State3,1.1252047695304421,85.20663270576222,929.1694420122959
12,9,5,State4,0.8735548010476819,121.27835029587776,1208.101595469821
22,8,1,State3,0.5504889444124079,112.64246867092646,950.0050162723852
22,2,3,State2,1.1274865717842792,118.09720233122582,999.5980689946077
46,13,1,State3,0.885613512865648,102.84345784651947,1066.0397348331187
30,7,3,State2,1.4362671394132192,85.1085223637227,998.9265055213036
38,9,5,State2,1.041990074889766,111.71223141721207,855.9464563178926
38,11,1,State3,1.4396515112935082,90.6309863984749,694.5802170034261
45,14,4,State1,0.7204836934733041,101.76826759155033,1191.8265860650959
8,4,3,State3,1.2257259103641034,97.42973510794572,1114.0684253612721
27,13,4,State1,1.1172490208487256,116.87043785195344,655.8778015007316
27,2,1,State2,1.2394082298313118,110.95490508884994,850.6425300926287
34,5,4,State2,0.7146678639725368,98.79151302531444,1035.813085854677
21,11,4,State1,1.1649945162377737,70.72589209689771,1088.5144707121135
30,6,1,State2,0.998040393056869,90.47158800206198,696.3092682065817
33,18,5,State1,1.2428249749063163,110.56333434226626,982.1522666915157
28,10,4,State1,0.8270446441518178,104.20165391569877,1107.930919050793
47,4,4,State2,1.3900570254652527,77.45167098380708,929.697639620144
33,9,5,State4,0.5843013146113504,72.90118041296667,1051.1659296868788
5,6,4,State1,1.307189318791188,102.93263725236184,902.4896235911046
48,2,4,State3,1.3613196258150908,84.14414248426336,1181.8392703399045
19,17,4,State3,1.317252311366821,85.58805308743635,840.1428572267457
4,5,2,State2,1.012726394261776,110.08911593173981,771.584352181124
35,6,5,State4,0.9383849800307613,118.03358170623511,1005.7853728123101
49,12,4,State2,1.496262286524877,88.73946959445553,713.2948055423009
17,10,5,State4,0.7291719512141621,99.3285953858174,578.977762387442
44,6,3,State1,1.0468759658760445,98.88630001023459,1216.7470596108028
28,8,3,State1,1.1706755253823256,97.53693842955225,803.1551036878362
30,2,4,State1,1.200867635861432,100.60897714234449,733.2696834832375
29,12,5,State1,0.7040246657385787,111.34748391760235,837.6482446100783
46,13,5,State3,1.153994092339801,89.89113479905606,828.6698737178409
6,7,5,State3,1.3183695664813373,77.12083698225901,971.5777077672913
35,10,2,State2,0.5500185768211122,125.3501490040564,781.3026532628066
41,13,3,State4,1.4115212933253165,116.34132886735075,1099.637228451231
37,17,5,State1,0.5295040551452059,83.44543193125904,1129.246826231543
24,14,5,State1,0.8559710324883943,102.0344801316393,745.001709876893
29,2,2,State4,0.5158131962329621,115.16053246879166,876.3806754103225
49,11,2,State4,0.5771451685395819,111.23565916789059,895.3885519922828
46,1,5,State2,1.411168285180079,106.93019964893926,966.9985277267316
31,19,1,State4,0.8548608307461478,97.44659662612385,1216.5367033967364
35,4,5,State1,0.9247715304250529,125.90955887592936,1228.0626830005217
33,19,5,State1,0.7153443813825526,103.3128830868919,1499.7734772331573
21,11,2,State1,1.0970957701867197,92.27561111018964,546.1252141691643
32,8,2,State1,1.0948032146777895,113.06613593268393,815.1408553696742
23,11,5,State1,0.8722003918252192,101.44087962927131,1362.8018362149967
33,4,5,State2,0.8330348718053984,105.24696590880434,639.859936444633
3,17,5,State1,1.3849643081805878,103.04723802386812,1358.2530128341414
18,7,2,State2,0.8832842396422014,107.45163360650365,1029.470254628649
25,8,5,State1,0.9935009921544082,85.32315619901189,1036.8265546045088
42,3,5,State3,0.7833047624249306,78.23340419244988,744.0404027761059
31,2,4,State3,1.2867695033571274,121.51199084850376,909.7673559991407
3,15,1,State3,0.8974481568990916,103.74376842683753,1349.4752719419812
40,5,3,State3,1.0136110465443244,111.56270916112868,990.4633729517546
46,1,1,State2,0.7533571700596614,73.60361169733561,911.100194357959
24,4,4,State2,1.487659592341252,116.00024663071754,1081.1438392758473
50,15,3,State4,0.7914957409237229,92.17771531966349,961.5564799394685
32,20,5,State1,1.2707425309055518,87.90672749786434,1069.0302299612881
47,19,4,State3,0.9274956503567592,99.0494024855202,830.0517335680157
22,3,5,State2,0.7062174050841399,85.33029684186212,984.569470278379
23,20,2,State1,1.299718763964861,99.97402452661589,871.7847469118562
2,11,4,State1,0.8336067890290432,97.9549247947827,639.2066718610645
27,17,2,State2,1.365193347397811,115.90593857850824,1096.391557449537
42,13,4,State3,1.415257184917823,122.70016753209205,753.2454316888889
2,11,4,State4,1.359823835391276,122.22273689262374,967.0518139791795
26,2,2,State1,0.5350079148068057,66.03227530905826,1185.2136491655822
17,9,3,State4,1.2873733450051055,85.97249755235072,700.437308691914
40,2,1,State3,0.9113394664991439,65.87669854266457,1120.9368193899204
33,9,5,State3,1.373722920182225,82.09686588347454,940.0373086062675
9,9,4,State4,1.1379542626847388,90.25722683644253,806.6953198145873
43,8,5,State3,1.3336431341439585,106.15842422840416,1404.5846577772136
48,17,2,State1,0.9994317698668354,92.2010014826119,999.888740849033
39,1,5,State4,1.035025504598933,92.61894893577032,886.3814220846518
29,11,2,State3,0.6443876321336672,102.72647024799645,843.9574155267196
42,8,5,State4,1.2839873586893553,74.36035532188284,1176.2324936873392
26,10,1,State1,0.9193896116669716,87.42110270554204,877.5887547073177
35,7,1,State3,1.0000801182715826,92.4466506127394,1151.3036197082051
50,3,1,State1,1.2850977140957076,96.96397017052983,999.5040337753678
25,3,1,State3,1.098845400079439,101.15430985338318,1223.2376128867697
